chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH128834	5990	6151	-	lme_circ_0000049	161	161	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000000869	aldh3a2a	Nitsche2013
JH127425	640115	640274	-	lme_circ_0000358	159	159	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013438	AOC1	Nitsche2013
JH126594	2579656	2584509	+	lme_circ_0000993	4853	209	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	ENSLACT00000025438	DENR	Nitsche2013
JH126808	1685569	1685770	-	lme_circ_0000777	201	201	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019103	ENSLACG00000016690	Nitsche2013
JH126748	1185712	1185859	-	lme_circ_0000043	147	147	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000017331	PPT1	Nitsche2013
JH128727	314987	315160	-	lme_circ_0000487	173	173	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, intronic, OVCODE, OVEXON	ENSLACT00000009159	COPE	Nitsche2013
JH126723	1499443	1499576	-	lme_circ_0000074	133	133	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018570	ENSLACG00000016237	Nitsche2013
JH126641	2300224	2300383	*	lme_circ_0000592	159	159	testis	None	INTERGENIC	None	None	Nitsche2013
JH126602	1636481	1642559	+	lme_circ_0000932	6078	2859	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000024932	skp1	Nitsche2013
JH126608	1646000	1646218	+	lme_circ_0000977	218	218	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019005	FAM154B	Nitsche2013
JH126623	1657878	1660008	+	lme_circ_0000903	2130	132	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018911	MAP7D3	Nitsche2013
JH126620	2337580	2338697	+	lme_circ_0000897	1117	207	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020300	GOLGA3	Nitsche2013
JH126695	1722264	1726696	+	lme_circ_0000631	4432	226	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019110	USP4	Nitsche2013
JH127879	250609	250724	-	lme_circ_0000771	115	115	testis	None	ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000007876	KIF2C	Nitsche2013
JH131187	71867	72090	*	lme_circ_0000454	223	223	liver	None	INTERGENIC	None	None	Nitsche2013
JH126670	718160	718346	+	lme_circ_0000645	186	186	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014222	ENSLACG00000012431	Nitsche2013
JH127430	721671	724687	-	lme_circ_0000455	3016	3016	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, intronic, OVCODE, OVEXON, upstream_start	ENSLACT00000014192	ENSLACG00000012405	Nitsche2013
JH128163	401352	423017	*	lme_circ_0000104	21665	21665	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126944	1376594	1376767	+	lme_circ_0000713	173	173	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018085	TNFRSF21	Nitsche2013
JH130515	98981	99444	-	lme_circ_0000310	463	148	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003938	ENSLACG00000003478	Nitsche2013
JH128101	87590	135614	*	lme_circ_0000700	48024	48024	testis	None	INTERGENIC	None	None	Nitsche2013
JH127645	610749	613792	*	lme_circ_0000756	3043	3043	testis	None	INTERGENIC	None	None	Nitsche2013
JH127854	419788	419925	*	lme_circ_0000549	137	137	liver	None	INTERGENIC	None	None	Nitsche2013
JH128938	131712	133726	-	lme_circ_0000205	2014	157	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002787	ARMC8	Nitsche2013
JH126566	4716343	4717211	+	lme_circ_0000378	868	135	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021550	RBM39	Nitsche2013
JH126568	5965811	5968693	+	lme_circ_0000855	2882	1088	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000021732	PACSIN3	Nitsche2013
JH127357	641562	650473	+	lme_circ_0000636	8911	133	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012870	SPAG6	Nitsche2013
JH126737	1709263	1709439	*	lme_circ_0000228	176	176	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH129451	65447	65586	*	lme_circ_0000876	139	139	testis	None	INTERGENIC	None	None	Nitsche2013
JH126747	451195	461659	-	lme_circ_0000502	10464	225	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025427	ITIH2	Nitsche2013
JH129286	103496	105736	-	lme_circ_0000275	2240	2126	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000004556	ENSLACG00000004019	Nitsche2013
JH126681	1110015	1131565	+	lme_circ_0000425	21550	258	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016648	MTMR4	Nitsche2013
JH126576	3654404	3654583	-	lme_circ_0000871	179	179	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021288	ATP5F1	Nitsche2013
JH127249	123757	123942	-	lme_circ_0000691	185	185	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000004977	prps1a	Nitsche2013
JH126636	1806356	1808475	+	lme_circ_0000682	2119	167	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026010	C18orf63	Nitsche2013
JH127136	1125443	1126719	*	lme_circ_0000642	1276	1276	testis	None	INTERGENIC	None	None	Nitsche2013
JH126791	1804159	1804331	*	lme_circ_0000320	172	172	liver	None	INTERGENIC	None	None	Nitsche2013
JH126982	738235	748369	-	lme_circ_0000653	10134	86	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014300	CCDC148	Nitsche2013
JH127833	119038	119214	-	lme_circ_0000801	176	176	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004915	TCTE1	Nitsche2013
JH126852	394559	394681	-	lme_circ_0000744	122	122	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010357	MIA3	Nitsche2013
JH127006	774406	776439	-	lme_circ_0000127	2033	145	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024916	abcc12	Nitsche2013
JH127352	819111	819305	+	lme_circ_0000971	194	194	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014821	ENSLACG00000012952	Nitsche2013
JH128750	27311	161926	+	lme_circ_0000430	134615	114339	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, upstream_start, UTR3, UTR5	ENSLACT00000026222	ENSLACG00000022210	Nitsche2013
JH126770	1227849	1232439	*	lme_circ_0001001	4590	4590	testis	None	INTERGENIC	None	None	Nitsche2013
JH126704	422054	423318	-	lme_circ_0000689	1264	174	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010717	POLR3F	Nitsche2013
JH127168	967421	971728	-	lme_circ_0000169	4307	161	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016152	C8A	Nitsche2013
JH126793	1089070	1092444	*	lme_circ_0000729	3374	3374	testis	None	INTERGENIC	None	None	Nitsche2013
JH128348	198241	202801	+	lme_circ_0000126	4560	146	liver	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006483	zgc:173994	Nitsche2013
JH126580	152515	152644	-	lme_circ_0000607	129	129	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025363	ENSLACG00000005042	Nitsche2013
JH126592	517965	518840	+	lme_circ_0000569	875	128	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000012023	RPL11	Nitsche2013
JH127167	343587	343760	-	lme_circ_0000934	173	173	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009622	DYRK3	Nitsche2013
JH130766	64824	102660	*	lme_circ_0000180	37836	37836	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH127496	107233	107376	-	lme_circ_0000562	143	143	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004146	MAT1A	Nitsche2013
JH127124	779829	780835	-	lme_circ_0000818	1006	161	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014502	FAM184A	Nitsche2013
JH126745	1812467	1813234	-	lme_circ_0000431	767	692	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000019198	SYDE2	Nitsche2013
JH126941	243426	243589	-	lme_circ_0001119	163	163	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000007815	FYTTD1	Nitsche2013
JH127594	535982	536138	-	lme_circ_0000817	156	156	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012052	OSBPL11	Nitsche2013
JH129519	35343	35490	*	lme_circ_0000529	147	147	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH127482	173315	176224	+	lme_circ_0000313	2909	160	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006317	ATP5J	Nitsche2013
JH126711	917689	925522	-	lme_circ_0001106	7833	92	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015541	HNRNPA2B1	Nitsche2013
JH126633	2128440	2128591	*	lme_circ_0000472	151	151	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH127015	1169543	1169679	*	lme_circ_0000120	136	136	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH130434	114114	116712	+	lme_circ_0000140	2598	184	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004284	ENSLACG00000003781	Nitsche2013
JH127589	70285	70438	*	lme_circ_0000026	153	153	liver	None	INTERGENIC	None	None	Nitsche2013
JH126565	3212307	3212450	+	lme_circ_0000951	143	143	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025913	CCDC176	Nitsche2013
JH128061	67447	70156	-	lme_circ_0000864	2709	146	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002698	BBS7	Nitsche2013
JH130094	65671	65842	*	lme_circ_0000306	171	171	liver	None	INTERGENIC	None	None	Nitsche2013
JH126639	1909099	1922165	-	lme_circ_0001024	13066	194	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019551	RAD51	Nitsche2013
JH128013	126737	129169	-	lme_circ_0001038	2432	138	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005140	EDF1	Nitsche2013
JH126613	1987479	1988550	*	lme_circ_0000211	1071	1071	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126721	660553	664425	-	lme_circ_0000511	3872	171	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025462	ENSLACG00000022642	Nitsche2013
JH126617	2230366	2230481	*	lme_circ_0000720	115	115	testis	None	INTERGENIC	None	None	Nitsche2013
JH128513	398680	400633	*	lme_circ_0000187	1953	1953	liver	None	INTERGENIC	None	None	Nitsche2013
JH126848	53606	58214	+	lme_circ_0000609	4608	291	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000002154	NDUFA10	Nitsche2013
JH127459	603959	605714	+	lme_circ_0000393	1755	147	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000013101	snrpb	Nitsche2013
JH127164	741818	748245	-	lme_circ_0000491	6427	168	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026532	C9	Nitsche2013
JH126690	1501969	1502846	-	lme_circ_0000478	877	155	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018493	COPG1	Nitsche2013
JH133308	10886	11038	*	lme_circ_0001010	152	152	testis	None	INTERGENIC	None	None	Nitsche2013
JH130196	109221	113713	-	lme_circ_0000990	4492	198	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004652	ODF3B	Nitsche2013
JH126849	974028	980487	-	lme_circ_0000946	6459	241	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016073	ENSLACG00000014055	Nitsche2013
JH127239	183426	184914	-	lme_circ_0000278	1488	242	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000006531	nme2a	Nitsche2013
JH127213	719830	720001	*	lme_circ_0001076	171	171	testis	None	INTERGENIC	None	None	Nitsche2013
JH126996	758882	759018	-	lme_circ_0000841	136	136	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025468	CCDC178	Nitsche2013
JH127521	192017	194026	-	lme_circ_0000525	2009	156	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025877	EPB41L2	Nitsche2013
JH126566	6719392	6719547	-	lme_circ_0000913	155	155	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000024888	TP53INP2	Nitsche2013
JH126570	556349	556525	+	lme_circ_0000200	176	176	liver	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000012576	MIF	Nitsche2013
JH128895	39179	40739	+	lme_circ_0000519	1560	175	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001851	USP1	Nitsche2013
JH127324	176697	176903	-	lme_circ_0000265	206	206	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004429	ENSLACG00000003904	Nitsche2013
JH126664	731084	731243	*	lme_circ_0000417	159	159	liver	None	INTERGENIC	None	None	Nitsche2013
JH127593	758688	760754	-	lme_circ_0000782	2066	208	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014508	GLB1L	Nitsche2013
JH126947	967970	972172	-	lme_circ_0000599	4202	152	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016105	C20orf194	Nitsche2013
JH126650	2427443	2427590	*	lme_circ_0000552	147	147	liver	None	INTERGENIC	None	None	Nitsche2013
JH126576	198910	202853	-	lme_circ_0000317	3943	219	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006882	RPLP2	Nitsche2013
