# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
chr14	77764832	77780495	+	mmu_circ_0000557	15663	15663	mm_brain2	None	ALT_ACCEPTOR, coding, INTERNAL, intronic, UTR5	NM_172813	Enox1	Memczak2013
chr1	169164822	169167779	-	mmu_circ_0000115	2957	400	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_030724	Uck2	Memczak2013
chr2	70608060	70625052	-	mmu_circ_0001032	16992	191	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_172664	Tlk1	Memczak2013, Wang2012
chr11	102907692	102916603	+	mmu_circ_0000325	8911	356	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_008707	Nmt1	Memczak2013
chr13	69121224	69121422	-	mmu_circ_0000476	198	198	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153534	Adcy2	Memczak2013
chr8	49420942	49434767	-	mmu_circ_0001677	13825	1110	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_011857	Odz3	Memczak2013
chr1	34143086	34174369	+	mmu_circ_0000024	31283	323	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_133833	Dst	Memczak2013
chr7	67017099	67027371	-	mmu_circ_0001578	10272	10272	mm_head, mm_brain1	None	ALT_ACCEPTOR, ALT_DONOR, downstream_end, ncRNA, upstream_start	NR_033779	Snord116l2	Memczak2013
chr8	113334664	113334720	-	mmu_circ_0001728	56	56	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_133953	Sf3b3	Memczak2013
chr2	74385894	74411683	-	mmu_circ_0001037	25789	555	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_027133	Lnp	Memczak2013
chr7	106214309	106247983	-	mmu_circ_0001601	33674	320	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_178635	Uvrag	Memczak2013
chr8	85525664	85530311	+	mmu_circ_0001702	4647	1964	mm_brain1	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_177378	Rnf150	Memczak2013
chr7	66762708	66824094	-	mmu_circ_0001574	61386	61386	mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr11	77505767	77505878	-	mmu_circ_0000297	111	111	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_001024205	Nufip2	Memczak2013
chr5	82075434	82123652	+	mmu_circ_0001359	48218	1325	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_198702	Lphn3	Memczak2013
chr7	57047342	57084400	+	mmu_circ_0001568	37058	642	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_133740	Prmt3	Memczak2013
chr1	53961092	53971476	-	mmu_circ_0000041	10384	566	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001001883	Hecw2	Memczak2013
chr4	108390393	108400150	-	mmu_circ_0001241	9757	9757	mm_head, mm_brain1	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, intronic, upstream_start, UTR5	NM_183300	Zfyve9	Memczak2013
chr5	113382845	113390668	-	mmu_circ_0001391	7823	306	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_177078	Adrbk2	Memczak2013
chr8	72626308	72627959	-	mmu_circ_0001687	1651	231	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007789	Ncan	Memczak2013
chr13	90130677	90140689	-	mmu_circ_0000487	10012	412	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_028012	Xrcc4	Memczak2013
chr3	88150366	88153366	+	mmu_circ_0001145	3000	364	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_178246	Smg5	Memczak2013
chr7	140217395	140273543	-	mmu_circ_0001643	56148	264	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_009980	Ctbp2	Memczak2013
chr8	81642073	81644439	+	mmu_circ_0001697	2366	298	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_178267	Zfp827	Memczak2013
chr8	87387956	87388451	+	mmu_circ_0001705	495	338	mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_025648	Farsa	Memczak2013, Wang2012
chr2	129636223	129636973	+	mmu_circ_0001066	750	750	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	NM_183262	Stk35	Memczak2013, Wang2012
chr4	149874111	149884147	+	mmu_circ_0001305	10036	274	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001085492	Rere	Memczak2013, Wang2012
chr2	66060789	66060841	+	mmu_circ_0001025	52	52	mm_ES	None	ANTISENSE, CDS, coding, INTERNAL	NM_001047604	Ttc21b	Memczak2013
chr18	22533633	22570110	+	mmu_circ_0000849	36477	513	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001167777	Asxl3	Memczak2013
chr17	45170186	45185341	+	mmu_circ_0000796	15155	579	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_178652	Supt3h	Memczak2013
chr13	108528451	108538443	-	mmu_circ_0000498	9992	912	mm_ES, mm_head, mm_brain1, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_145456	Zswim6	Memczak2013, Wang2012
chr17	35299558	35299628	-	mmu_circ_0000746	70	70	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_001199044	Prrc2a	Memczak2013
chr16	17378534	17389550	-	mmu_circ_0000672	11016	373	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001001983	Pi4ka	Memczak2013
chr15	89098933	89100393	+	mmu_circ_0000637	1460	280	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_026813	Ppp6r2	Memczak2013
chr7	104183740	104208322	+	mmu_circ_0001596	24582	330	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153591	Nars2	Memczak2013
chrX	91784091	91784145	+	mmu_circ_0001884	54	54	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_019791	Maged1	Memczak2013
chr17	39983530	39983708	+	mmu_circ_0000791	178	178	mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr8	108716334	108717423	+	mmu_circ_0001721	1089	204	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_178798	Slc7a6	Memczak2013
chr18	75274443	75286573	+	mmu_circ_0000898	12130	697	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_027727	Dym	Memczak2013
chr12	70421359	70423337	-	mmu_circ_0000385	1978	343	mm_head, mm_brain1, C2C12-control-ins	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_025441	Nemf	Memczak2013, Wang2012
chr4	123059851	123059938	-	mmu_circ_0001257	87	87	mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic	NM_001199137	Macf1	Memczak2013
chr16	32986824	32988567	+	mmu_circ_0000683	1743	201	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081255	Lrch3	Memczak2013
chr1	193573418	193587550	+	mmu_circ_0000135	14132	616	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001134829	Lpgat1	Memczak2013
chr13	55157335	55171168	-	mmu_circ_0000464	13833	267	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_011307	Uimc1	Memczak2013
chr8	75338868	75347738	-	mmu_circ_0001689	8870	1395	mm_head, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL, UTR3	NM_010687	Large	Memczak2013
chr10	89532212	89626049	+	mmu_circ_0000200	93837	603	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001128086	Anks1b	Memczak2013
chr2	12317805	12331707	-	mmu_circ_0000977	13902	633	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_024185	Fam188a	Memczak2013
chr11	98019114	98019218	-	mmu_circ_0000318	104	104	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_001080118	Med1	Memczak2013
chr4	124464715	124475623	+	mmu_circ_0001260	10908	1083	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_008385	Inpp5b	Memczak2013
chr8	70237581	70244852	-	mmu_circ_0001680	7271	447	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_027626	Psd3	Memczak2013
chr10	43113676	43133353	+	mmu_circ_0000164	19677	339	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001168289	Pdss2	Memczak2013
chr1	180260931	180261254	+	mmu_circ_0000119	323	323	mm_ES	None	ANTISENSE, CDS, coding, INTERNAL	NM_016805	Hnrnpu	Memczak2013
chr6	17784616	17805028	+	mmu_circ_0001443	20412	729	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_022332	St7	Memczak2013
chr16	15674531	15676052	+	mmu_circ_0000665	1521	840	mm_ES, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	NM_011159	Prkdc	Memczak2013, Wang2012
chr6	22268933	22293319	-	mmu_circ_0001448	24386	508	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_138587	Fam3c	Memczak2013
chr9	31989426	31997646	+	mmu_circ_0001764	8220	432	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001195632	Arhgap32	Memczak2013
chr3	118500265	118514185	+	mmu_circ_0001163	13920	367	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_170778	Dpyd	Memczak2013
chr4	13762779	13774104	+	mmu_circ_0001183	11325	652	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001111026	Runx1t1	Memczak2013
chr14	33063202	33076017	+	mmu_circ_0000520	12815	365	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_011960	Parg	Memczak2013
chrX	156254508	156255230	+	mmu_circ_0001903	722	722	mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr7	140158189	140165306	+	mmu_circ_0001640	7117	613	mm_ES, mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_207302	Zranb1	Memczak2013
chr18	73834814	73837693	-	mmu_circ_0000894	2879	582	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_008540	Smad4	Memczak2013, Wang2012
chr17	36068093	36088876	+	mmu_circ_0000751	20783	20783	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3	NM_175934	Ppp1r10	Memczak2013, Wang2012
chr9	83882382	83906226	+	mmu_circ_0001822	23844	608	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_199195	Bckdhb	Memczak2013
chr11	120674347	120674419	+	mmu_circ_0000343	72	72	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_007988	Fasn	Memczak2013
chr14	18795574	18795835	+	mmu_circ_0000504	261	261	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001113417	Thrb	Memczak2013
chr17	86497851	86520086	-	mmu_circ_0000829	22235	22235	mm_head, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr9	122765816	122766279	-	mmu_circ_0001863	463	186	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_173364	Zfp445	Memczak2013
chr9	77804947	77808860	+	mmu_circ_0001814	3913	254	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_134255	Elovl5	Memczak2013
chr17	84785850	84815727	-	mmu_circ_0000826	29877	29877	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr2	144081075	144081340	-	mmu_circ_0001082	265	182	mm_ES, mm_brain2, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001199188	Snx5	Memczak2013, Wang2012
chr11	100065946	100119182	-	mmu_circ_0000321	53236	51358	mm_head	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_016958	Krt14	Memczak2013
chr17	39982064	39982323	+	mmu_circ_0000775	259	259	mm_head	None	INTERGENIC	None	None	Memczak2013
chr11	20603713	20609749	-	mmu_circ_0000240	6036	307	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001252503	Aftph	Memczak2013
chr6	119644588	119672326	-	mmu_circ_0001513	27738	429	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_053204	Erc1	Memczak2013
chr5	34762646	34787562	+	mmu_circ_0001340	24916	1854	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001243123	Fam193a	Memczak2013
chr7	13511766	13511843	+	mmu_circ_0001542	77	77	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_009095	Rps5	Memczak2013
chr6	85179187	85186949	-	mmu_circ_0001488	7762	320	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_178639	Sfxn5	Memczak2013
chr5	105009875	105065004	+	mmu_circ_0001375	55129	55129	mm_ES, mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr6	119002618	119007533	-	mmu_circ_0001511	4915	428	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001159535	Cacna1c	Memczak2013
chr9	99383518	99406151	-	mmu_circ_0001831	22633	854	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_028768	Armc8	Memczak2013
chr4	128859733	128860899	+	mmu_circ_0001265	1166	1166	mm_head	None	ANTISENSE, CDS, coding, INTERNAL, UTR5	NM_029036	S100pbp	Memczak2013
chr11	86960435	86962865	+	mmu_circ_0000307	2430	192	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_197987	Trim37	Memczak2013
chr16	76330990	76352791	-	mmu_circ_0000701	21801	194	mm_head	None	ALT_ACCEPTOR, coding, INTERNAL, UTR5	NM_173440	Nrip1	Memczak2013
chr9	107593460	107593779	-	mmu_circ_0001840	319	319	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_011349	Sema3f	Memczak2013
chr11	3541213	3545526	-	mmu_circ_0000227	4313	2721	mm_brain1	None	ALT_DONOR, INTERNAL, ncRNA	NR_002321	Tug1	Memczak2013
chr1	125750742	125801753	-	mmu_circ_0000072	51011	211	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_199021	Dpp10	Memczak2013
chr1	38164412	38165312	-	mmu_circ_0000029	900	191	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_019570	Rev1	Memczak2013
chr2	126623202	126624970	-	mmu_circ_0001064	1768	433	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001164325	Trpm7	Memczak2013
chr14	55377275	55378582	-	mmu_circ_0000539	1307	357	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_016972	Slc7a8	Memczak2013
chr18	31986915	31995135	+	mmu_circ_0000858	8220	747	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001170970	Wdr33	Memczak2013
chr16	57391623	57391694	-	mmu_circ_0000691	71	71	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_025599	2610528E23Rik	Memczak2013
chr2	20782597	20782734	-	mmu_circ_0000988	137	137	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001128084	Arhgap21	Memczak2013
chr6	147456305	147486002	+	mmu_circ_0001535	29697	593	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_025911	Ccdc91	Memczak2013
chr8	75738023	75738211	-	mmu_circ_0001690	188	188	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_010687	Large	Memczak2013
chr2	118457494	118461013	+	mmu_circ_0001058	3519	392	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_009773	Bub1b	Memczak2013
chr1	142259525	142279672	+	mmu_circ_0000084	20147	363	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081027	Kcnt2	Memczak2013
chr6	131318489	131318573	+	mmu_circ_0001527	84	84	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_139117	Csda	Memczak2013
chr17	39980337	39980391	+	mmu_circ_0000755	54	54	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr4	136326870	136330559	-	mmu_circ_0001284	3689	750	mm_ES, mm_head, mm_brain1, C2C12-control-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_010142	Ephb2	Memczak2013, Wang2012
chr13	18902300	18906162	+	mmu_circ_0000436	3862	334	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_172120	Vps41	Memczak2013
chr4	149805631	149813577	+	mmu_circ_0001297	7946	197	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001085492	Rere	Memczak2013
chr12	38865991	38954710	+	mmu_circ_0000366	88719	941	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_178681	Dgkb	Memczak2013
chr6	4485387	4485477	-	mmu_circ_0001441	90	90	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_007743	Col1a2	Memczak2013
chr4	130274068	130275266	+	mmu_circ_0001272	1198	288	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001159603	Pum1	Memczak2013, Wang2012
chr15	39366383	39448056	+	mmu_circ_0000593	81673	1660	mm_head, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_053271	Rims2	Memczak2013
chr13	35044849	35072220	-	mmu_circ_0000450	27371	17177	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_026947	Eci3	Memczak2013
chr6	38687356	38687414	-	mmu_circ_0001467	58	58	mm_ES	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_001136065	Hipk2	Memczak2013
chr17	64973867	64974791	+	mmu_circ_0000803	924	397	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_008549	Man2a1	Memczak2013
chr13	77462625	77473624	+	mmu_circ_0000479	10999	814	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001145676	2210408I21Rik	Memczak2013
chr16	32950377	32961830	+	mmu_circ_0000681	11453	625	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001081255	Lrch3	Memczak2013, Wang2012
chr6	120820783	120826364	+	mmu_circ_0001518	5581	214	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153516	Bcl2l13	Memczak2013
chr18	12081868	12084873	+	mmu_circ_0000846	3005	358	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001146287	Cables1	Memczak2013
chr17	8375092	8379446	+	mmu_circ_0000724	4354	409	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001197046	Fgfr1op	Memczak2013
chr12	90741461	90771454	+	mmu_circ_0000407	29993	1014	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172544	Nrxn3	Memczak2013
chr3	55889163	55895042	-	mmu_circ_0001133	5879	678	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_030595	Nbea	Memczak2013
chr19	28605362	28606476	-	mmu_circ_0000943	1114	1114	mm_ES, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_175459	Glis3	Memczak2013, Wang2012
chr10	9561668	9563159	-	mmu_circ_0000142	1491	199	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081344	Stxbp5	Memczak2013
chr11	66910376	67005297	+	mmu_circ_0000275	94921	91280	mm_head	None	ALT_DONOR, CDS, coding, downstream_end, UTR3	NM_001099635	Myh3	Memczak2013
chr2	91645180	91665509	+	mmu_circ_0001046	20329	449	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001080754	Ambra1	Memczak2013
chr11	119673258	119684335	+	mmu_circ_0000342	11077	373	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_028898	Rptor	Memczak2013
chr2	33180172	33196353	-	mmu_circ_0001006	16181	280	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_175211	Ralgps1	Memczak2013
chr18	69723687	69724338	+	mmu_circ_0000891	651	180	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001083967	Tcf4	Memczak2013
chr17	57040697	57040753	+	mmu_circ_0000801	56	56	mm_head	None	ANTISENSE, coding, INTERNAL, intronic	NM_022328	Mllt1	Memczak2013
chr14	51427325	51427435	-	mmu_circ_0000536	110	110	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_002142	Rpph1	Memczak2013
chr14	36122417	36136620	+	mmu_circ_0000523	14203	453	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_008166	Grid1	Memczak2013
chr1	37547104	37555585	-	mmu_circ_0000027	8481	443	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_173870	Mgat4a	Memczak2013
chr16	94624920	94689667	+	mmu_circ_0000717	64747	64747	mm_ES, mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr10	7518264	7530256	+	mmu_circ_0000140	11992	706	mm_ES	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_026141	Ppil4	Memczak2013
chr12	52817928	52824035	+	mmu_circ_0000374	6107	365	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_021710	Ap4s1	Memczak2013
chr12	87601526	87610011	+	mmu_circ_0000405	8485	451	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_027405	1700020O03Rik	Memczak2013
chr17	39982400	39982510	-	mmu_circ_0000786	110	110	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr15	102167360	102167415	+	mmu_circ_0000653	55	55	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_021713	Myg1	Memczak2013
chr9	16179392	16182698	-	mmu_circ_0001746	3306	3306	mm_ES, mm_head, mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_001080814	Fat3	Memczak2013
chr19	5796703	5796811	+	mmu_circ_0000925	108	108	mm_ES	None	ANTISENSE, INTERNAL, ncRNA	NR_002847	Malat1	Memczak2013
chr11	60083819	60088504	-	mmu_circ_0000268	4685	229	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001039092	Tom1l2	Memczak2013
chr18	42679021	42690544	+	mmu_circ_0000868	11523	1082	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001039474	Tcerg1	Memczak2013
chr13	8671650	8731217	+	mmu_circ_0000429	59567	787	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_052977	Adarb2	Memczak2013
chr2	153500084	153542299	+	mmu_circ_0001093	42215	31355	mm_ES, mm_brain1	None	ALT_DONOR, CDS, coding, downstream_end, UTR3	NM_001122997	Dnmt3b	Memczak2013
chr16	17013400	17016173	+	mmu_circ_0000668	2773	2773	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_001038663	Mapk1	Memczak2013
chr6	36950041	37008028	-	mmu_circ_0001462	57987	1154	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081206	Dgki	Memczak2013
chr4	43505760	43505899	+	mmu_circ_0001197	139	139	mm_head	None	ANTISENSE, INTERNAL, ncRNA	NR_001460	Rmrp	Memczak2013
chr9	119193663	119203641	-	mmu_circ_0001854	9978	251	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_133985	Oxsr1	Memczak2013
chr2	48725808	48728993	+	mmu_circ_0001017	3185	473	mm_head, mm_brain1, mm_brain2, C2C12-control-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_007396	Acvr2a	Memczak2013, Wang2012
chr18	89158826	89180356	+	mmu_circ_0000913	21530	21530	mm_head	None	INTERGENIC	None	None	Memczak2013
chr3	88769733	88789712	+	mmu_circ_0001147	19979	5075	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins	None	ANNOTATED, CDS, coding, OVCODE, OVEXON, UTR5	NM_138679	Ash1l	Memczak2013, Wang2012
chr6	29325605	29325660	-	mmu_circ_0001451	55	55	mm_head	None	ANTISENSE, coding, INTERNAL, UTR3	NM_007594	Calu	Memczak2013
chr12	13237097	13245984	-	mmu_circ_0000359	8887	654	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_134040	Ddx1	Memczak2013
chr5	32780438	32793562	+	mmu_circ_0001331	13124	1063	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	NM_172707	Ppp1cb	Memczak2013, Wang2012
chr10	116792990	116797611	-	mmu_circ_0000214	4621	460	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR3	NM_001013391	Cpsf6	Memczak2013
chr7	85933560	85935575	+	mmu_circ_0001586	2015	152	mm_head	None	ALT_DONOR, CDS, coding, INTERNAL	NM_026498	Mrps11	Memczak2013
chr2	17992751	18031518	+	mmu_circ_0000980	38767	489	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, INTERNAL, ncRNA	NR_045539	Mllt10	Memczak2013
